Employee_ID,Gender,Age,Department,Job_Level,Years_At_Company,Monthly_Salary_INR,Avg_Weekly_Hours,Performance_Rating,Promotion_Last_2_Years,Training_Hours_Last_Year,Attrition
EMP11375,Male,24,Advisory,Analyst,4.8,136910,66,4,No,3,Yes
EMP11376,Female,40,Consulting,Manager,1.2,38429,42,2,No,14,Yes
EMP11377,Male,30,Consulting,Analyst,0.0,82748,39,2,No,34,Yes
EMP11378,Female,44,Technology,Manager,2.0,73807,64,5,Yes,73,No
EMP11379,Female,42,Consulting,Analyst,0.0,32140,42,1,No,54,Yes
EMP11380,Female,23,Consulting,Senior Analyst,0.3,88226,53,3,No,65,Yes
EMP11381,Female,25,Advisory,Analyst,1.2,170973,64,3,No,59,Yes
EMP11382,Male,26,Consulting,Senior Analyst,1.7,113815,49,4,Yes,23,Yes
EMP11383,Female,41,Consulting,Senior Analyst,1.0,53525,61,4,Yes,21,Yes
EMP11384,Male,42,Consulting,Analyst,2.6,45491,47,3,No,43,Yes
EMP11385,Female,28,Tax,Senior Analyst,0.2,33078,48,3,No,31,Yes
EMP11386,Male,27,Consulting,Senior Analyst,0.5,116654,64,5,No,50,Yes
EMP11387,Female,41,Audit,Analyst,3.6,154101,47,4,No,2,Yes
EMP11388,Male,30,Consulting,Manager,0.5,41997,50,4,No,69,Yes
EMP11389,Male,26,Tax,Analyst,3.1,156940,41,3,Yes,31,Yes
EMP11390,Female,34,Audit,Senior Analyst,0.2,122356,61,3,Yes,1,Yes
EMP11391,Female,24,Technology,Senior Analyst,1.6,138711,69,3,Yes,58,Yes
EMP11392,Female,33,Consulting,Senior Analyst,0.6,46246,49,4,No,72,Yes
EMP11393,Female,40,Technology,Analyst,0.3,176633,62,2,No,76,Yes
EMP11394,Male,37,Technology,Analyst,2.5,172326,69,3,No,13,No
EMP11395,Female,43,Consulting,Senior Analyst,7.9,59512,41,1,Yes,50,No
EMP11396,Male,27,Audit,Senior Analyst,0.2,82865,54,3,No,10,Yes
EMP11397,Male,24,Audit,Manager,1.6,179652,66,4,No,77,Yes
EMP11398,Female,34,Audit,Senior Analyst,3.7,128393,66,1,No,79,No
EMP11399,Male,23,Tax,Analyst,1.9,97144,60,4,Yes,9,Yes
EMP11400,Male,44,Consulting,Analyst,4.9,142363,54,5,No,79,No
EMP11401,Male,25,Consulting,Analyst,0.6,75665,52,3,No,57,Yes
EMP11402,Male,36,Consulting,Analyst,9.6,177110,49,4,No,33,No
EMP11403,Female,43,Technology,Analyst,1.5,118542,56,5,No,79,Yes
EMP11404,Female,40,Audit,Analyst,1.3,126311,56,5,Yes,77,Yes
EMP11405,Female,24,Audit,Analyst,6.2,39325,55,3,No,52,No
EMP11406,Female,44,Audit,Analyst,2.5,157825,36,2,No,27,Yes
EMP11407,Male,44,Technology,Analyst,2.2,174068,52,2,No,17,No
EMP11408,Male,22,Advisory,Analyst,3.9,93811,57,4,No,25,No
EMP11409,Female,38,Consulting,Analyst,2.6,141737,47,4,Yes,6,Yes
EMP11410,Female,39,Audit,Analyst,0.5,25824,43,4,Yes,44,Yes
EMP11411,Female,39,Consulting,Senior Analyst,3.4,169952,41,3,No,44,No
EMP11412,Male,37,Audit,Analyst,0.4,142718,35,2,Yes,70,No
EMP11413,Female,34,Technology,Analyst,4.9,91617,36,3,No,34,No
EMP11414,Female,39,Tax,Analyst,13.7,36517,38,3,Yes,51,Yes
EMP11415,Female,42,Consulting,Analyst,1.4,177755,48,4,Yes,20,No
EMP11416,Male,44,Technology,Analyst,1.8,172948,66,3,No,27,Yes
EMP11417,Male,33,Audit,Senior Analyst,0.1,128068,36,3,Yes,43,Yes
EMP11418,Male,32,Tax,Senior Analyst,0.0,140016,48,3,No,79,No
EMP11419,Male,26,Technology,Analyst,7.6,34982,54,3,No,55,Yes
EMP11420,Male,41,Consulting,Analyst,0.4,170711,59,3,No,9,Yes
EMP11421,Male,24,Tax,Manager,1.8,95210,42,2,No,22,No
EMP11422,Male,39,Consulting,Analyst,5.1,94852,62,3,Yes,47,No
EMP11423,Male,36,Consulting,Analyst,6.6,138618,55,1,No,51,No
EMP11424,Female,33,Audit,Manager,2.2,34695,57,2,No,14,Yes
EMP11425,Female,24,Consulting,Manager,2.5,73582,66,4,No,54,Yes
EMP11426,Male,43,Tax,Analyst,3.3,56094,42,3,No,42,Yes
EMP11427,Male,37,Technology,Senior Analyst,9.8,47187,65,4,No,49,Yes
EMP11428,Female,43,Advisory,Analyst,2.8,143013,50,4,No,5,No
EMP11429,Male,21,Technology,Analyst,2.5,153721,61,3,No,32,Yes
EMP11430,Male,38,Tax,Senior Analyst,0.0,131683,52,5,Yes,61,Yes
EMP11431,Male,40,Audit,Analyst,0.3,26214,69,1,Yes,54,Yes
EMP11432,Female,37,Consulting,Analyst,2.6,48940,49,4,No,38,No
EMP11433,Female,35,Audit,Manager,8.3,69406,61,5,Yes,11,Yes
EMP11434,Female,31,Advisory,Senior Manager,6.0,172049,51,4,Yes,30,No
EMP11435,Female,42,Technology,Analyst,12.2,83414,36,2,Yes,73,No
EMP11436,Female,33,Audit,Senior Analyst,2.3,126440,65,3,No,52,Yes
EMP11437,Male,21,Tax,Senior Analyst,4.7,128569,68,2,No,33,Yes
EMP11438,Female,37,Advisory,Manager,5.5,85481,68,4,No,40,Yes
EMP11439,Male,26,Advisory,Analyst,3.1,52740,37,4,No,9,Yes
EMP11440,Male,24,Consulting,Analyst,1.2,88328,51,3,No,51,No
EMP11441,Female,40,Consulting,Analyst,1.9,36881,48,3,No,74,Yes
EMP11442,Female,36,Audit,Analyst,5.9,61996,48,4,No,56,No
EMP11443,Male,35,Audit,Analyst,1.1,147196,69,3,No,77,Yes
EMP11444,Male,35,Audit,Manager,7.7,62177,35,4,No,2,Yes
EMP11445,Male,26,Advisory,Senior Analyst,0.8,91126,63,4,No,56,Yes
EMP11446,Female,35,Audit,Analyst,4.2,81531,38,2,No,32,No
EMP11447,Female,34,Technology,Senior Analyst,3.0,51119,67,4,No,6,Yes
EMP11448,Female,31,Consulting,Analyst,4.2,142744,51,3,No,3,Yes
EMP11449,Female,27,Advisory,Manager,1.7,141894,62,3,No,38,Yes
EMP11450,Female,29,Consulting,Manager,8.1,158780,60,5,No,47,Yes
EMP11451,Male,36,Advisory,Senior Manager,3.0,69989,42,4,No,73,No
EMP11452,Female,25,Technology,Manager,1.0,47106,68,3,No,78,Yes
EMP11453,Male,40,Audit,Analyst,3.1,42131,52,3,No,15,Yes
EMP11454,Male,30,Consulting,Analyst,1.0,71553,65,3,No,37,Yes
EMP11455,Male,38,Tax,Senior Analyst,1.0,31553,61,3,No,3,Yes
EMP11456,Female,23,Audit,Manager,1.5,42881,50,2,No,3,Yes
EMP11457,Female,33,Audit,Analyst,5.7,26379,44,3,No,26,Yes
EMP11458,Female,31,Consulting,Analyst,2.1,115791,46,1,No,16,No
EMP11459,Male,37,Audit,Manager,3.4,130664,56,3,No,69,Yes
EMP11460,Male,42,Advisory,Analyst,1.5,94306,50,3,No,53,Yes
EMP11461,Male,33,Audit,Analyst,0.9,175798,46,5,No,7,Yes
EMP11462,Male,26,Technology,Senior Analyst,9.3,165160,45,4,Yes,52,No
EMP11463,Male,37,Tax,Analyst,2.8,129512,54,3,No,4,No
EMP11464,Male,33,Advisory,Analyst,8.2,41350,35,2,No,68,Yes
EMP11465,Female,39,Advisory,Manager,0.7,124599,61,3,No,46,Yes
EMP11466,Female,41,Technology,Senior Analyst,0.5,106397,37,3,No,73,Yes
EMP11467,Female,39,Audit,Senior Manager,5.8,104509,46,3,Yes,39,No
EMP11468,Female,30,Technology,Analyst,3.4,42769,64,4,No,6,Yes
EMP11469,Male,23,Tax,Analyst,0.6,126584,43,4,No,11,Yes
EMP11470,Male,34,Tax,Senior Analyst,0.9,71365,35,4,Yes,24,No
EMP11471,Female,39,Advisory,Senior Analyst,4.8,75185,38,3,No,27,Yes
EMP11472,Male,25,Audit,Analyst,1.8,158858,49,5,No,42,Yes
EMP11473,Female,25,Consulting,Manager,3.3,151525,61,5,No,76,Yes
EMP11474,Female,40,Tax,Analyst,1.1,157692,42,3,Yes,46,Yes
EMP11475,Female,37,Audit,Analyst,1.4,61303,57,3,No,48,Yes
EMP11476,Male,41,Tax,Analyst,14.0,44589,49,3,No,53,No
EMP11477,Female,30,Audit,Analyst,0.9,27882,61,2,Yes,17,Yes
EMP11478,Female,25,Audit,Analyst,2.1,154236,65,4,Yes,26,Yes
EMP11479,Female,24,Audit,Senior Analyst,5.6,34745,42,3,Yes,71,Yes
EMP11480,Male,26,Audit,Senior Analyst,0.8,40861,64,2,No,5,Yes
EMP11481,Male,24,Consulting,Manager,1.6,116707,52,2,Yes,74,Yes
EMP11482,Female,27,Audit,Analyst,2.9,79261,38,3,Yes,68,Yes
EMP11483,Male,27,Technology,Analyst,2.0,158909,56,4,No,70,No
EMP11484,Male,38,Advisory,Analyst,1.8,99135,37,3,No,21,Yes
EMP11485,Male,23,Audit,Analyst,1.4,79380,49,4,No,58,Yes
EMP11486,Male,21,Advisory,Senior Analyst,2.7,111089,69,3,No,46,Yes
EMP11487,Male,44,Technology,Senior Analyst,2.9,130025,67,3,Yes,67,Yes
EMP11488,Male,24,Tax,Manager,3.2,69397,48,3,No,31,No
EMP11489,Male,26,Audit,Analyst,0.2,102085,35,4,Yes,0,Yes
EMP11490,Male,29,Technology,Analyst,3.0,88865,60,2,No,53,Yes
EMP11491,Male,42,Tax,Senior Analyst,9.2,80956,42,3,No,45,Yes
EMP11492,Male,34,Audit,Analyst,2.3,125727,50,3,Yes,40,Yes
EMP11493,Female,32,Audit,Senior Analyst,3.8,168978,44,3,No,40,No
EMP11494,Female,40,Advisory,Senior Manager,2.4,39988,60,5,No,7,Yes
EMP11495,Male,44,Audit,Analyst,5.8,58800,62,2,Yes,31,Yes
EMP11496,Female,24,Tax,Manager,8.0,112329,46,3,No,29,No
EMP11497,Female,41,Consulting,Senior Analyst,0.6,77284,54,3,No,45,Yes
EMP11498,Male,44,Technology,Analyst,1.7,81232,48,4,No,51,Yes
EMP11499,Male,32,Advisory,Senior Analyst,1.5,69420,69,3,No,60,Yes
EMP11500,Male,30,Audit,Analyst,1.6,62710,63,4,No,12,Yes
EMP11501,Female,42,Audit,Analyst,0.4,117035,46,4,Yes,39,Yes
EMP11502,Female,27,Advisory,Senior Analyst,5.0,56283,52,3,Yes,60,Yes
EMP11503,Male,23,Tax,Manager,0.1,50968,36,3,No,43,No
EMP11504,Male,43,Tax,Analyst,2.3,87508,36,3,Yes,61,Yes
EMP11505,Male,34,Consulting,Analyst,3.3,138435,51,4,No,43,No
EMP11506,Female,44,Audit,Manager,0.7,110366,44,1,No,47,Yes
EMP11507,Female,30,Audit,Manager,7.1,30738,52,3,Yes,73,No
EMP11508,Female,36,Advisory,Senior Analyst,5.5,28098,56,4,Yes,58,No
EMP11509,Female,36,Audit,Analyst,1.9,120424,53,3,No,56,Yes
EMP11510,Male,42,Consulting,Manager,1.6,103672,35,3,No,10,Yes
EMP11511,Male,30,Advisory,Analyst,0.8,63244,58,3,No,24,Yes
EMP11512,Male,33,Technology,Senior Analyst,3.9,164325,59,2,No,60,Yes
EMP11513,Male,26,Consulting,Analyst,0.4,79333,65,3,Yes,45,Yes
EMP11514,Female,32,Audit,Senior Analyst,3.4,150349,65,3,No,53,Yes
EMP11515,Female,29,Advisory,Analyst,5.5,75969,36,5,Yes,33,Yes
EMP11516,Male,33,Advisory,Analyst,0.8,115744,53,3,No,6,Yes
EMP11517,Male,24,Consulting,Analyst,6.0,142286,46,4,No,61,Yes
EMP11518,Female,44,Technology,Analyst,0.1,100028,44,4,No,56,Yes
EMP11519,Male,31,Tax,Senior Analyst,7.3,60421,65,1,No,75,Yes
EMP11520,Female,40,Audit,Manager,0.4,157526,56,4,No,4,Yes
EMP11521,Male,38,Audit,Senior Manager,3.1,173594,57,1,No,75,No
EMP11522,Male,31,Consulting,Analyst,0.9,63575,57,5,No,34,Yes
EMP11523,Male,41,Tax,Senior Analyst,5.4,28192,49,4,No,36,Yes
EMP11524,Male,24,Audit,Senior Analyst,2.2,136116,60,3,No,59,No
EMP11525,Male,38,Advisory,Analyst,0.4,152874,37,3,No,64,Yes
EMP11526,Male,21,Advisory,Analyst,2.5,106311,57,3,Yes,15,Yes
EMP11527,Male,27,Audit,Senior Analyst,1.6,166474,54,3,Yes,29,Yes
EMP11528,Female,26,Advisory,Manager,3.2,105781,42,3,Yes,72,Yes
EMP11529,Female,35,Technology,Senior Analyst,6.4,61527,52,3,No,41,No
EMP11530,Female,38,Audit,Analyst,1.6,77181,40,4,Yes,60,Yes
EMP11531,Female,44,Consulting,Senior Analyst,1.0,116472,61,2,No,73,Yes
EMP11532,Female,31,Consulting,Analyst,0.0,106219,49,4,No,76,Yes
EMP11533,Male,40,Technology,Manager,2.6,168532,39,4,Yes,47,No
EMP11534,Male,44,Technology,Senior Analyst,1.5,144783,43,3,No,61,Yes
EMP11535,Female,35,Consulting,Analyst,1.4,172519,41,4,Yes,63,Yes
EMP11536,Male,36,Tax,Manager,0.6,108265,54,3,No,56,Yes
EMP11537,Female,27,Consulting,Analyst,1.7,75126,44,1,No,67,No
EMP11538,Female,41,Consulting,Senior Manager,12.5,45545,60,4,No,45,No
EMP11539,Male,30,Consulting,Analyst,1.1,80114,38,3,Yes,27,Yes
EMP11540,Male,32,Audit,Analyst,2.7,118740,58,3,No,76,Yes
EMP11541,Male,44,Consulting,Analyst,4.5,38890,48,4,No,2,Yes
EMP11542,Female,34,Advisory,Analyst,4.1,146284,35,5,No,36,No
EMP11543,Male,25,Audit,Analyst,1.2,77482,51,4,No,47,Yes
EMP11544,Female,41,Technology,Senior Analyst,2.8,157812,58,4,Yes,18,No
EMP11545,Female,38,Audit,Senior Analyst,6.1,167290,61,2,No,16,No
EMP11546,Female,25,Audit,Senior Analyst,0.0,96591,41,2,No,39,Yes
EMP11547,Male,23,Consulting,Analyst,1.7,113241,43,4,Yes,49,Yes
EMP11548,Male,43,Tax,Senior Analyst,0.8,59722,69,3,No,72,Yes
EMP11549,Female,25,Audit,Analyst,1.5,74431,46,3,No,28,Yes
EMP11550,Male,44,Consulting,Senior Analyst,1.6,67000,55,3,No,50,No
EMP11551,Male,37,Technology,Analyst,4.1,96975,37,4,Yes,41,No
EMP11552,Male,39,Consulting,Manager,0.3,55921,49,2,Yes,28,Yes
EMP11553,Female,39,Consulting,Senior Analyst,2.2,124265,55,4,No,65,Yes
EMP11554,Female,41,Tax,Senior Analyst,2.5,113747,44,2,No,16,No
EMP11555,Male,32,Audit,Analyst,2.0,42601,67,2,Yes,30,No
EMP11556,Female,29,Consulting,Analyst,3.9,118332,40,3,No,51,No
EMP11557,Male,21,Consulting,Analyst,1.5,148254,36,3,Yes,38,Yes
EMP11558,Male,38,Consulting,Manager,8.7,176586,63,4,No,59,No
EMP11559,Male,41,Consulting,Manager,2.0,144004,67,2,No,50,No
EMP11560,Male,24,Audit,Analyst,2.5,172364,38,2,No,15,No
EMP11561,Female,30,Consulting,Senior Analyst,5.2,53000,38,3,No,13,No
EMP11562,Female,27,Audit,Senior Analyst,1.0,155439,63,3,No,41,Yes
EMP11563,Female,42,Tax,Senior Analyst,0.2,144277,54,1,No,50,Yes
EMP11564,Male,43,Consulting,Analyst,3.7,55383,57,1,No,23,Yes
EMP11565,Male,21,Consulting,Analyst,2.0,167857,52,5,No,42,Yes
EMP11566,Male,37,Technology,Analyst,6.8,65910,59,4,Yes,72,No
EMP11567,Female,44,Advisory,Manager,12.2,49281,35,3,No,18,Yes
EMP11568,Male,22,Audit,Senior Analyst,1.5,138838,49,3,Yes,60,No
EMP11569,Female,31,Technology,Senior Analyst,1.6,29841,68,3,No,62,Yes
EMP11570,Female,29,Audit,Manager,1.6,122204,54,3,Yes,25,No
EMP11571,Female,27,Audit,Senior Analyst,1.2,85155,61,4,No,34,Yes
EMP11572,Female,42,Tax,Manager,4.6,81313,56,4,Yes,66,Yes
EMP11573,Female,37,Consulting,Senior Analyst,4.3,136688,39,2,No,55,Yes
EMP11574,Female,37,Consulting,Analyst,2.0,173515,68,4,No,39,Yes
EMP11575,Male,22,Audit,Manager,0.1,157994,37,2,No,28,Yes
EMP11576,Male,26,Consulting,Senior Analyst,1.1,56976,51,3,No,5,Yes
EMP11577,Female,34,Consulting,Analyst,1.0,168063,58,1,No,51,Yes
EMP11578,Female,26,Technology,Analyst,5.0,129405,58,2,No,0,Yes
EMP11579,Male,22,Audit,Analyst,0.3,78744,37,5,No,51,Yes
EMP11580,Female,21,Technology,Senior Analyst,4.9,178805,41,3,No,23,Yes
EMP11581,Female,30,Advisory,Manager,3.3,27473,59,2,Yes,33,No
EMP11582,Male,41,Tax,Manager,4.0,164180,37,5,No,6,Yes
EMP11583,Female,25,Tax,Manager,1.7,53715,49,4,No,74,Yes
EMP11584,Female,22,Advisory,Analyst,3.4,62317,63,4,No,10,No
EMP11585,Female,42,Consulting,Analyst,2.8,90516,63,5,No,35,Yes
EMP11586,Male,36,Audit,Analyst,4.4,79604,44,3,No,19,Yes
EMP11587,Male,22,Audit,Manager,1.8,29889,66,4,Yes,62,Yes
EMP11588,Male,30,Technology,Analyst,1.9,98748,57,4,No,79,Yes
EMP11589,Female,22,Tax,Senior Analyst,3.1,56971,43,4,No,62,No
EMP11590,Female,36,Consulting,Senior Analyst,0.3,75551,48,4,No,68,Yes
EMP11591,Male,36,Audit,Analyst,1.7,159273,38,3,No,29,Yes
EMP11592,Female,39,Consulting,Analyst,10.7,133957,54,4,Yes,29,No
EMP11593,Female,27,Advisory,Senior Manager,0.1,114882,62,3,No,21,Yes
EMP11594,Female,42,Consulting,Senior Manager,1.1,62958,48,3,Yes,60,Yes
EMP11595,Female,32,Tax,Analyst,1.1,30681,68,2,No,20,Yes
EMP11596,Female,44,Technology,Senior Analyst,3.0,126982,47,5,No,36,No
EMP11597,Male,35,Audit,Senior Manager,0.3,71870,65,3,No,26,Yes
EMP11598,Female,28,Consulting,Analyst,3.0,153396,67,3,No,34,Yes
EMP11599,Male,26,Consulting,Analyst,0.3,92203,62,3,No,37,Yes
EMP11600,Female,30,Consulting,Analyst,0.3,75061,59,5,Yes,59,Yes
EMP11601,Male,23,Audit,Senior Analyst,3.9,83235,66,3,No,69,Yes
EMP11602,Female,39,Audit,Analyst,1.2,62890,43,4,Yes,31,Yes
EMP11603,Male,37,Technology,Analyst,11.4,115073,62,4,No,79,Yes
EMP11604,Female,27,Consulting,Analyst,0.1,86401,65,3,Yes,79,Yes
EMP11605,Male,41,Consulting,Senior Analyst,1.8,36217,51,3,No,26,Yes
EMP11606,Female,40,Technology,Senior Manager,0.4,73351,57,4,Yes,2,Yes
EMP11607,Male,24,Tax,Manager,1.3,58741,47,5,No,48,Yes
EMP11608,Female,34,Audit,Manager,19.0,176726,44,4,No,29,No
EMP11609,Male,40,Advisory,Senior Analyst,6.6,26408,50,3,No,21,No
EMP11610,Male,42,Consulting,Analyst,0.1,67903,40,4,No,18,Yes
EMP11611,Female,35,Tax,Analyst,2.5,132042,45,3,No,30,No
EMP11612,Female,44,Tax,Manager,3.1,157290,37,3,No,19,No
EMP11613,Male,28,Advisory,Analyst,0.7,147189,62,4,No,18,Yes
EMP11614,Female,41,Consulting,Analyst,0.5,134268,49,2,No,1,Yes
EMP11615,Male,35,Tax,Senior Analyst,7.0,55105,47,4,No,39,No
EMP11616,Male,42,Audit,Analyst,10.4,94634,51,3,Yes,38,No
EMP11617,Male,40,Audit,Analyst,14.4,142426,41,4,No,71,Yes
EMP11618,Female,34,Consulting,Senior Manager,4.7,163691,62,2,No,53,Yes
EMP11619,Male,29,Audit,Manager,3.3,168011,47,3,Yes,26,No
EMP11620,Male,28,Audit,Analyst,1.3,43226,51,4,No,78,No
EMP11621,Female,37,Tax,Senior Manager,0.6,50322,49,1,No,11,Yes
EMP11622,Female,22,Technology,Senior Analyst,0.2,142504,62,2,Yes,77,Yes
EMP11623,Female,44,Consulting,Senior Analyst,3.5,83215,49,5,No,70,Yes
EMP11624,Female,23,Consulting,Analyst,4.6,172950,45,3,No,16,No
EMP11625,Male,28,Consulting,Analyst,5.3,162632,65,5,Yes,9,Yes
EMP11626,Male,32,Consulting,Senior Analyst,7.4,119835,38,2,No,18,Yes
EMP11627,Male,21,Audit,Manager,6.4,98079,69,3,No,29,Yes
EMP11628,Male,30,Technology,Senior Analyst,24.8,48946,68,4,Yes,29,No
EMP11629,Female,40,Audit,Analyst,0.8,135733,61,4,No,24,Yes
EMP11630,Male,23,Consulting,Analyst,4.3,32253,44,3,No,73,Yes
EMP11631,Male,26,Audit,Manager,2.6,104311,64,3,No,65,Yes
EMP11632,Female,27,Technology,Analyst,0.9,57813,54,4,No,34,No
EMP11633,Male,40,Tax,Senior Analyst,12.0,73365,63,3,No,50,Yes
EMP11634,Male,43,Technology,Analyst,6.8,92593,63,3,No,70,No
EMP11635,Male,38,Tax,Analyst,0.4,174485,57,2,Yes,70,Yes
EMP11636,Male,31,Consulting,Senior Analyst,0.1,63485,55,3,No,26,Yes
EMP11637,Male,39,Audit,Senior Analyst,3.5,136504,44,3,No,9,No
EMP11638,Male,25,Advisory,Analyst,2.8,41101,46,3,Yes,42,Yes
EMP11639,Female,39,Consulting,Analyst,8.2,33831,64,3,No,54,Yes
EMP11640,Female,31,Advisory,Manager,0.8,76897,67,1,Yes,70,Yes
EMP11641,Male,44,Audit,Analyst,0.3,30004,52,2,No,5,Yes
EMP11642,Male,32,Audit,Senior Analyst,0.9,70924,48,4,No,5,Yes
EMP11643,Female,30,Consulting,Senior Manager,0.1,177581,56,3,No,76,Yes
EMP11644,Male,28,Advisory,Analyst,0.1,62170,55,4,Yes,47,Yes
EMP11645,Male,44,Tax,Manager,7.4,68555,35,4,No,76,No
EMP11646,Male,29,Audit,Analyst,1.3,170734,49,1,Yes,1,Yes
EMP11647,Female,24,Consulting,Senior Analyst,1.6,143115,56,4,No,50,Yes
EMP11648,Male,25,Audit,Analyst,0.1,129216,66,2,No,60,Yes
EMP11649,Female,41,Audit,Senior Manager,0.9,90930,67,4,No,18,Yes
EMP11650,Male,28,Consulting,Analyst,4.9,61365,57,5,No,1,Yes
EMP11651,Female,43,Audit,Analyst,2.9,87188,36,3,No,50,Yes
EMP11652,Female,29,Audit,Senior Manager,4.2,123633,36,4,Yes,25,No
EMP11653,Male,35,Consulting,Senior Analyst,1.8,88471,63,3,No,69,Yes
EMP11654,Female,35,Consulting,Senior Analyst,1.1,173228,37,3,No,19,Yes
EMP11655,Male,36,Audit,Analyst,2.0,82287,41,4,No,22,No
EMP11656,Female,34,Audit,Senior Analyst,1.2,157717,63,2,Yes,53,Yes
EMP11657,Male,28,Audit,Analyst,5.5,84076,57,3,No,14,Yes
EMP11658,Male,38,Audit,Analyst,1.1,141475,50,3,No,5,Yes
EMP11659,Female,30,Advisory,Senior Analyst,3.2,75151,65,4,No,34,No
EMP11660,Male,40,Consulting,Analyst,0.4,92384,68,3,No,74,Yes
EMP11661,Male,26,Consulting,Senior Manager,3.5,124865,35,5,No,7,Yes
EMP11662,Female,32,Consulting,Manager,7.3,58541,52,2,Yes,56,No
EMP11663,Male,22,Advisory,Senior Analyst,2.8,97847,49,3,Yes,49,No
EMP11664,Male,27,Technology,Manager,2.5,75955,51,4,No,48,No
EMP11665,Female,36,Tax,Senior Analyst,9.7,165362,44,3,No,20,Yes
EMP11666,Female,23,Tax,Analyst,3.0,112780,54,4,No,35,Yes
EMP11667,Male,33,Consulting,Manager,0.9,124919,40,2,No,70,Yes
EMP11668,Male,23,Advisory,Analyst,1.0,137854,42,2,No,68,Yes
EMP11669,Female,38,Advisory,Analyst,3.7,86768,68,2,No,57,Yes
EMP11670,Female,31,Audit,Manager,4.0,68262,66,5,No,62,Yes
EMP11671,Male,28,Audit,Senior Analyst,1.1,161578,38,3,No,15,Yes
EMP11672,Female,26,Consulting,Manager,1.3,45605,54,4,No,5,Yes
EMP11673,Male,21,Technology,Analyst,14.2,103590,58,3,No,77,Yes
EMP11674,Male,21,Consulting,Senior Analyst,0.3,53231,58,3,Yes,51,Yes
EMP11675,Male,43,Tax,Analyst,1.6,104397,60,3,Yes,1,Yes
EMP11676,Male,28,Consulting,Senior Analyst,0.2,102123,59,5,No,76,Yes
EMP11677,Male,25,Consulting,Manager,5.2,38515,41,4,No,17,Yes
EMP11678,Female,36,Audit,Senior Analyst,0.3,112211,44,4,No,75,Yes
EMP11679,Female,31,Audit,Analyst,3.4,41600,46,1,No,34,No
EMP11680,Female,25,Tax,Analyst,0.2,94310,35,3,Yes,38,Yes
EMP11681,Female,24,Advisory,Analyst,3.4,177873,59,3,Yes,0,Yes
EMP11682,Male,26,Consulting,Senior Analyst,5.6,160501,50,5,No,36,Yes
EMP11683,Male,34,Tax,Manager,1.5,160678,39,3,No,20,Yes
EMP11684,Male,42,Audit,Analyst,2.2,160550,53,3,No,0,Yes
EMP11685,Male,39,Technology,Senior Analyst,1.5,139380,38,3,Yes,3,Yes
EMP11686,Female,29,Consulting,Manager,1.1,136780,40,3,No,57,No
EMP11687,Male,32,Consulting,Senior Analyst,4.9,91177,60,2,No,0,No
EMP11688,Male,31,Consulting,Senior Analyst,1.0,177802,43,4,No,12,Yes
EMP11689,Female,34,Audit,Manager,3.9,177185,48,3,No,45,Yes
EMP11690,Female,43,Audit,Analyst,0.7,176083,43,4,Yes,46,No
EMP11691,Female,36,Advisory,Analyst,0.9,80746,49,4,No,75,Yes
EMP11692,Female,21,Technology,Analyst,1.2,148075,54,3,No,6,Yes
EMP11693,Male,33,Tax,Senior Manager,2.7,110195,42,3,No,50,Yes
EMP11694,Male,43,Audit,Manager,1.8,61818,66,2,No,2,Yes
EMP11695,Female,41,Consulting,Manager,4.1,46309,55,5,Yes,49,No
EMP11696,Male,41,Audit,Analyst,0.7,174760,53,3,No,25,Yes
EMP11697,Male,33,Audit,Analyst,0.0,53176,63,3,No,30,Yes
EMP11698,Male,22,Advisory,Analyst,4.5,93879,65,3,Yes,61,No
EMP11699,Female,24,Consulting,Analyst,5.2,92592,40,3,Yes,25,No
EMP11700,Male,26,Audit,Senior Analyst,0.2,109728,38,3,No,66,No
EMP11701,Female,43,Audit,Senior Manager,2.8,165488,63,3,Yes,54,No
EMP11702,Male,25,Technology,Manager,1.4,33584,37,4,No,27,Yes
EMP11703,Male,23,Audit,Senior Analyst,4.7,149555,35,4,No,43,No
EMP11704,Male,21,Consulting,Analyst,6.2,118302,49,3,No,37,Yes
EMP11705,Female,24,Consulting,Analyst,5.7,147408,55,3,No,29,No
EMP11706,Male,40,Audit,Analyst,4.5,43830,65,4,Yes,65,Yes
EMP11707,Female,22,Audit,Manager,0.9,102066,41,2,Yes,7,Yes
EMP11708,Female,25,Consulting,Manager,5.0,28591,51,4,No,13,No
EMP11709,Female,23,Tax,Analyst,2.3,118878,53,3,No,61,No
EMP11710,Male,29,Consulting,Analyst,0.2,150407,37,4,No,74,No
EMP11711,Male,40,Advisory,Analyst,1.8,141869,64,3,No,62,Yes
EMP11712,Male,26,Technology,Analyst,8.6,46395,69,3,Yes,78,Yes
EMP11713,Male,38,Tax,Senior Analyst,6.6,41738,63,4,Yes,65,Yes
EMP11714,Female,26,Consulting,Analyst,0.3,158703,48,2,No,39,Yes
EMP11715,Female,39,Consulting,Senior Analyst,4.1,173977,69,3,No,12,Yes
EMP11716,Female,32,Advisory,Manager,4.9,44056,62,3,No,16,No
EMP11717,Male,31,Advisory,Senior Analyst,0.9,146656,64,4,Yes,14,Yes
EMP11718,Female,22,Consulting,Analyst,1.9,140316,60,3,Yes,32,Yes
EMP11719,Male,35,Advisory,Analyst,3.7,79418,41,4,No,15,No
EMP11720,Female,32,Audit,Senior Analyst,1.7,62190,65,3,No,12,Yes
